1.40187336238636 1.40170299697956
1.46037799774832 1.46101022023129
1.38811772734705 1.38827461335179
1.38957605489636 1.38972991299269
1.46747811459677 1.46767206672333
1.36836950522274 1.36770447820649
1.41914732295197 1.41994951164058
1.45498028195629 1.45497985943491
1.44043336682601 1.44011286669979
1.39507390833802 1.39547872829673
1.40576521970231 1.40580744897823
1.39739730230169 1.39726025928577
1.39125926417055 1.39078959015472
1.41100260066879 1.41177667918894
1.38890595409606 1.38847533558873
1.36048337495611 1.36011543301874
1.44206643020157 1.44232112752718
1.43063913297108 1.43047055387033
1.36985559205489 1.37061953544704
1.4308689417017 1.43047696569444
1.43553169884043 1.43550752961895
1.45268645840518 1.45241972294195
1.43133883521609 1.43090703022097
1.46350066846388 1.46380581517038
1.39322222105713 1.39357026948681
1.46973394986382 1.46996573123544
1.46150064274068 1.46185994148024
1.38744281767819 1.38705957542405
1.40160855057993 1.40172537351176
1.43294288821036 1.43305949296612
1.41595260320555 1.41615465561082
1.41129734633925 1.41119069276263
1.37585413180083 1.37560076750378
1.44529943458929 1.44460913300017
1.46290896814885 1.46204999103587
1.4224997050256 1.42247020556977
1.37003641150443 1.36991368506096
1.44009764482661 1.44056724987864
1.43686745881646 1.43703028544634
1.45426751493272 1.45364394791293
1.42823091637051 1.4277570891615
1.47166833017317 1.47120367814066
1.454817615878 1.45433700520465
1.37439131006716 1.37592734662598
1.4375709342304 1.43745883027973
1.42207929909714 1.42182836783996
1.38513528017535 1.38491178391
1.39994314905707 1.40087744863382
1.41728721567767 1.41693545130566
1.41427309549707 1.41432707324944
1.37556242193682 1.37496897934954
1.4158552797346 1.4152864266702
1.40069362850903 1.40054855465663
1.4347875474682 1.43517831564538
1.41965784705351 1.41966612734971
1.44479162344412 1.44512552834178
1.45031044677042 1.45053172262727
1.43271887029929 1.43271299688096
1.37602752115343 1.37657739079846
1.39447681857989 1.39430055844665
1.43601907991851 1.43520951155971
1.44901737120538 1.44899229588184
1.4604797235649 1.46083675804811
1.41706196072883 1.41757011791266
1.45772289398496 1.45803242236656
1.43882707090487 1.43853156778734
1.40247706007454 1.40295227941162
1.43978494273864 1.4392958508624
1.40621284035301 1.40608491779212
1.43940963240081 1.43991161667699
1.38528434141804 1.38504962096869
1.39437326111193 1.39378130734801
1.40598627409303 1.40620715123264
1.45611234660368 1.45585793718312
1.39516935055835 1.39583011705005
1.38202154249654 1.38275813710323
1.39290367956512 1.39267428694263
1.42302630190033 1.42344802673589
1.42055662409703 1.42049713992451
1.38610866009638 1.38552133347152
1.38387264366341 1.38406097179197
1.42381425816574 1.42405583825053
1.43121503925837 1.43121827511629
1.43927111849619 1.43966922229766
1.41356510830004 1.41328031618382
1.40453324932063 1.40461501633522
1.41447370561891 1.41391061523761
1.43943230147756 1.43953870098575
1.44329778021709 1.44318012392648
1.45595575360119 1.45599473149063
1.45730540050314 1.45727031054359
1.44955700539248 1.4498299133502
1.40070449625599 1.40047082670083
1.43116444459231 1.43074879975465
1.38717339049406 1.38727366885777
1.39431760917455 1.39366185643539
1.4697061515733 1.47010778784105
1.39566683724417 1.39538853438924
1.40854831785231 1.40835172418795
1.39687377608438 1.39700550243028
1.41498067872469 1.41534122925911
1.38635657626241 1.38612004839204
1.37632076318818 1.37716849572918
1.38608565836321 1.3876287889646
1.36375716014315 1.36388640954558
1.45056300018366 1.4504315252244
1.40815906976499 1.40871723060736
1.4573925574514 1.45680681330792
1.41441594563399 1.41430518447
1.39956212997729 1.39942802582668
1.47517255562334 1.47553157548555
1.37621495574973 1.37637396402786
1.44121025326739 1.44048723777776
1.38119382635667 1.38248081271304
1.42785603250943 1.42795878237105
1.43945900664131 1.43873278102396
1.41848190669669 1.41822465689236
1.42636505505284 1.42645545866128
1.39703900735734 1.39641237476609
1.39258898009093 1.39234463755629
1.44190800577526 1.44163625280774
1.35700306210126 1.35760867415752
1.38399880444427 1.38356817724361
1.4523139046042 1.45194489744553
1.44114407580656 1.44106065836136
1.47748653649498 1.4774680612825
1.40479924852485 1.40456343243768
1.41731442264831 1.41705248464864
